LAMMPS data file via write_data, version 10 Dec 2025, timestep = 63, units = metal

512 atoms
2 atom types

0 54.936000824 xlo xhi
0 47.5759722959 ylo yhi
0 19.8069992065 zlo zhi
-27.468000412 0 0 xy xz yz

Masses

1 51.996
2 126.904

Atoms # spin

65 1 0 0 6.609133478500003 0.04204489850342858 -0.06558577948928761 -0.9969607474914035 3 0 0 0
321 2 -1.0266508229 1.9752155905999997 5.0382403714000015 1 0 0 0 0 0 0
97 1 6.867000103 0 6.609133478500003 0.04617886316219653 -0.055624636532311894 -0.9973832825988681 3 0 0 0
353 2 5.8403492801 1.9752155905999997 5.0382403714000015 1 0 0 0 0 0 0
69 1 13.734000206 0 6.609133478500003 0.045257100788902375 -0.05529348869923278 -0.9974439457611886 3 0 0 0
325 2 12.707349383099999 1.9752155905999997 5.0382403714000015 1 0 0 0 0 0 0
357 2 19.574349486099997 1.9752155905999997 5.0382403714000015 1 0 0 0 0 0 0
101 1 20.601000309 0 6.609133478500003 0.04646393043975068 -0.0540451765712054 -0.9974568772921854 3 0 0 0
329 2 26.441349534099995 1.9752155905999997 5.0382403714000015 1 0 0 0 0 0 0
73 1 27.468000412 0 6.609133478500003 0.04795927817136996 -0.054959709617779615 -0.9973361208519478 3 0 0 0
361 2 33.30834969210002 1.9752155905999997 5.0382403714000015 1 0 0 0 0 0 0
105 1 34.335000515 0 6.609133478500003 0.05011199867632689 -0.05724890134304417 -0.9971014747174325 3 0 0 0
333 2 40.1753497401 1.9752155905999997 5.0382403714000015 1 0 0 0 0 0 0
77 1 41.202000618 0 6.609133478500003 0.05342482901498049 -0.060458552572864435 -0.9967399616075967 3 0 0 0
365 2 47.0423498981 1.9752155905999997 5.0382403714000015 1 0 0 0 0 0 0
109 1 48.069000721 0 6.609133478500003 0.05498646336393455 -0.06400075867335696 -0.9964338371090977 3 0 0 0
1 1 0 3.9646644849 6.5955326658 0.022846527843362753 -0.0817857479805487 -0.996388040671285 3 0 0 0
385 2 2.2362386109999997 4.0702830006 5.0382403714000015 1 0 0 0 0 0 0
33 1 6.867000102999999 3.9646644849 6.5955326658 0.02893706096423034 -0.04766408905574842 -0.9984441802711039 3 0 0 0
417 2 9.103238713999998 4.0702830006 5.0382403714000015 1 0 0 0 0 0 0
5 1 13.734000205999997 3.9646644849 6.5955326658 0.029926424583342007 -0.035519972860429974 -0.9989207879705239 3 0 0 0
389 2 15.970238817000002 4.0702830006 5.0382403714000015 1 0 0 0 0 0 0
37 1 20.601000309 3.9646644849 6.5955326658 0.03111224799359314 -0.03158553260016314 -0.9990167076456484 3 0 0 0
421 2 22.83723892 4.0702830006 5.0382403714000015 1 0 0 0 0 0 0
9 1 27.468000412 3.9646644849 6.5955326658 0.03278856028035166 -0.032304617805640236 -0.9989400992968362 3 0 0 0
393 2 29.704238968099997 4.0702830006 5.0382403714000015 1 0 0 0 0 0 0
41 1 34.335000515000004 3.9646644849 6.5955326658 0.03639980373257787 -0.03650081777872377 -0.9986704884944353 3 0 0 0
425 2 36.57123907110002 4.0702830006 5.0382403714000015 1 0 0 0 0 0 0
13 1 41.202000618 3.9646644849 6.5955326658 0.04303347272075702 -0.045724963999420117 -0.9980267270433414 3 0 0 0
397 2 43.4382391741 4.0702830006 5.0382403714000015 1 0 0 0 0 0 0
45 1 48.06900072100001 3.9646644849 6.5955326658 0.045092711666810864 -0.07341945935631071 -0.996281200436082 3 0 0 0
429 2 50.3052392771 4.0702830006 5.0382403714000015 1 0 0 0 0 0 0
81 1 -3.4335000515 5.946996537 6.609133478500003 0.014650292946161197 -0.11988210761497609 -0.992680033641447 3 0 0 0
449 2 -1.2095877605999998 5.8484944352 5.0382403714000015 1 0 0 0 0 0 0
113 1 3.4335000514999994 5.946996537 6.609133478500003 0.01802394118492077 -0.05559935528855154 -0.9982904633600693 3 0 0 0
481 2 5.657412397299999 5.8484944352 5.0382403714000015 1 0 0 0 0 0 0
85 1 10.300500154499998 5.946996537 6.609133478500003 0.020841400500570612 -0.032893531701877185 -0.9992415381664994 3 0 0 0
453 2 12.524412500300002 5.8484944352 5.0382403714000015 1 0 0 0 0 0 0
117 1 17.1675002575 5.946996537 6.609133478500003 0.02148716672977506 -0.024906684482716508 -0.9994588329361067 3 0 0 0
485 2 19.3914126033 5.8484944352 5.0382403714000015 1 0 0 0 0 0 0
89 1 24.034500360500004 5.946996537 6.609133478500003 0.02264907252193595 -0.0236454421357328 -0.9994638125415559 3 0 0 0
457 2 26.258412651399997 5.8484944352 5.0382403714000015 1 0 0 0 0 0 0
121 1 30.9015004635 5.946996537 6.609133478500003 0.025058421124969563 -0.02672715597439303 -0.9993286419713194 3 0 0 0
489 2 33.12541275440001 5.8484944352 5.0382403714000015 1 0 0 0 0 0 0
93 1 37.76850056649998 5.946996537 6.609133478500003 0.03114098119338417 -0.0341532107496306 -0.9989313277126738 3 0 0 0
461 2 39.9924128574 5.8484944352 5.0382403714000015 1 0 0 0 0 0 0
125 1 44.6355006695 5.946996537 6.609133478500003 0.03743492687400392 -0.053748732137907505 -0.9978525442386302 3 0 0 0
493 2 46.859412960400014 5.8484944352 5.0382403714000015 1 0 0 0 0 0 0
337 2 -4.460150874399997 7.922212127600001 5.0382403714000015 1 0 0 0 0 0 0
369 2 2.4068492286000005 7.922212127600001 5.0382403714000015 1 0 0 0 0 0 0
341 2 9.273849331599997 7.922212127600001 5.0382403714000015 1 0 0 0 0 0 0
373 2 16.140849434599993 7.922212127600001 5.0382403714000015 1 0 0 0 0 0 0
345 2 23.0078494826 7.922212127600001 5.0382403714000015 1 0 0 0 0 0 0
377 2 29.874849640599994 7.922212127600001 5.0382403714000015 1 0 0 0 0 0 0
349 2 36.741849688600006 7.922212127600001 5.0382403714000015 1 0 0 0 0 0 0
381 2 43.6088498466 7.922212127600001 5.0382403714000015 1 0 0 0 0 0 0
465 2 -4.643087812100001 11.7954909721 5.0382403714000015 1 0 0 0 0 0 0
17 1 -3.4335000515 9.9116610218 6.5955326658 0.007193241001074861 -0.09491026946694453 -0.9954598425017516 3 0 0 0
401 2 -1.1972614405000002 10.0172795376 5.0382403714000015 1 0 0 0 0 0 0
497 2 2.2239123458000014 11.7954909721 5.0382403714000015 1 0 0 0 0 0 0
49 1 3.4335000514999994 9.9116610218 6.5955326658 0.015460681806294976 -0.03728083960620032 -0.9991852212259453 3 0 0 0
433 2 5.669738662500001 10.0172795376 5.0382403714000015 1 0 0 0 0 0 0
469 2 9.090912448799997 11.7954909721 5.0382403714000015 1 0 0 0 0 0 0
21 1 10.300500154499996 9.9116610218 6.5955326658 0.014344195350032174 -0.01607937912988078 -0.9997678218599341 3 0 0 0
405 2 12.5367387655 10.0172795376 5.0382403714000015 1 0 0 0 0 0 0
53 1 17.1675002575 9.9116610218 6.5955326658 0.013245010322881372 -0.009133376621461343 -0.9998705671900928 3 0 0 0
501 2 15.9579125518 11.7954909721 5.0382403714000015 1 0 0 0 0 0 0
437 2 19.40373886849999 10.0172795376 5.0382403714000015 1 0 0 0 0 0 0
25 1 24.034500360500004 9.9116610218 6.5955326658 0.013922806041030298 -0.008902480876400842 -0.9998634413289595 3 0 0 0
473 2 22.824912599899992 11.7954909721 5.0382403714000015 1 0 0 0 0 0 0
409 2 26.2707389166 10.0172795376 5.0382403714000015 1 0 0 0 0 0 0
57 1 30.9015004635 9.9116610218 6.5955326658 0.017325744602138416 -0.013509419581867587 -0.9997586279480388 3 0 0 0
505 2 29.691912702900005 11.7954909721 5.0382403714000015 1 0 0 0 0 0 0
441 2 33.1377390196 10.0172795376 5.0382403714000015 1 0 0 0 0 0 0
